text
デジタル庁の仕事は50年以上日本国内で1億人が使い続ける仕組みなので、10年かけても育てるという気概を持つべきだと思います。ヨーロッパは、EU市民の個人情報を保存するためには、基本的にヨーロッパ内のデータセンターを使わないとい… https://t.co/vyr6EHDC4T
デジタル庁は国民のデータ保存にアマゾンとグーグルを採用。既存の省庁なら実績のあるところに流れるのは仕方ないですが、デジタル庁は必要なAPIを日本のサーバ事業者に実装させて、役所の手続きと不随する業務のお金を国内に回すぐらいの気… https://t.co/MOo5RMWxMC
FF14をVRヘッドセットで見られるようにするのは技術的にはそこまで難しくないです。VRchatにシビアな当たり判定入れて戦闘出来て通貨のある経済圏を作るには、課金ユーザーを大量に集めないといけないです。メタバースの実現は7… https://t.co/tUkFPufSCu
こりゃ、日本に住みづらいわけだ。 https://t.co/qlYFiqqjEB
余命宣告された時間よりも長く時間を過ごせたのは、薄子さんと力也さんの二人の力だと思います。薄子さんもゆっくり休んでください。 https://t.co/AUzXLIwF9R
"仮想世界で着替えたり、ゲームや麻雀したり、バトルしたりして暮らす""メタバース""がIT業界で流行ってます。全世界で70万人以上が月額課金して、8年前からある日本のサービスが先行してるのに気づいてない人多いんですよね。""ファイナル… https://t.co/WscjTcerbm"
目を離すと、2億円が無くなるようなポジションを持って日常生活するとか無理。。。 https://t.co/Qf7km2Elva
がんばってくださいー。 https://t.co/JGx1gnlJWQ
「ひろゆきさんに反撃！若者は選挙に行くべきです！」というわけで、反撃されにノコノコと出演してたりするおいらです。https://t.co/CsRhJMgWJG
応援演説をする人としての麻生さんはアレですけど、「後期高齢者の窓口負担２割に引き上げ」とか、高齢者の負担を増やして現役世代の負担を軽減しました。菅総理と麻生副総理の政治家としての実務能力は高く評価しているおいらです。… https://t.co/tMfD2G73Gi
「米がうまいのは、温暖化のおかげ」麻生さん、悪気は全く無くて、むしろ北海道の人に喜んで貰おうと思って言ったはずなんですよね。そもそも、応援演説だし。有能ではないのにやる気のある人は、表に出すべきではないという例がまた増え… https://t.co/lZFifIfCQh
『クラッシュロワイヤル』というゲームで、性能のわからない新キャラを使うプロゲーマーに、ボコボコにされる動画。https://t.co/8rnrTiQb6X
限られた人生を費やして手に入れたお金の何割が自由に使えますか？税金や家賃に半分以上取られている人は誰の為に働いてるのですか？「肉屋を応援する豚が多い」と何度か書いたのですが、豚なのに自分を肉屋だと思い込んでるのが原因なんだ… https://t.co/srxLBcfBYG
オチが良かったです。 https://t.co/OGAu9BU0vo
良く太った豚は、食べると美味しいですよ。 https://t.co/BR8nJfSjlN
小泉進次郎さん流石。ペット産業の金儲けのために障害のある動物を増やす事を違法にしてたんですね。環境省令⁑「遺伝性疾患等の問題を生じさせるおそれのある組合せによって繁殖をさせないこと」 https://t.co/arR1F70boM
RT @taichinakaj: ぼくも苗字「メラビー」にしようと思ったけど、クソほどキレられて断念した。
結婚時、植木博之も面白いかと思ってたんですが、「会社役員だと、全ての関わる法人の登記簿謄本の書き換えが必要になりお金もかかるしめんどくさいよ」と、@daitojimari さんに言われてコスパで西村が継続する事になりました。 https://t.co/d6mtgFv4WU
妻が苗字を変えたくないのであれば、夫が苗字を変えて結婚することも出来ます。「妻が苗字を変えない事で子供に不利益がある」とか、妻が名前を変えるべきで自分は変える必要がないと信じ込んでる。「貴方が変えたくないように妻も変えたくない… https://t.co/94YfsEHHEG
「好きを仕事に」を選ぶと、美容師やテレビのADや声優など、恐ろしく時給が低いかサービス残業だらけのブラックな仕事になる事が多いです。「幸せな時間を確保するために、仕事を選ぶ」ぐらいの方が幸せな時間の総量が増えるし、長く続けられ… https://t.co/p2slUvTdsJ
うへ。。。 https://t.co/jTiAO9DDgN
真面目な選挙特番は他のテレビ局に任せて振り切ったキャスティングをするabemaの選挙番組。ちなみに、おいらは在外投票済みです。https://t.co/BYWNDeovdM https://t.co/L0K91zbPjj
世界中で流行ってる『イカゲーム』ですが、海外ではイカゲームの内容を模したイジメがあったりします。「『イカゲーム』はグロい表現などあるので、16歳以下の子供に見せてはいけません。」と学校の先生から親にチラシが配られたりしてるよう… https://t.co/UXUr4MmCeG
社会や経済に関する話だと、誰であれ手に入る情報はあまり変わらないので、合理的に考える人は現状認識や未来予測が似通ることが多いです。ということで、経済や社会に対する認識が実は結構一致してる竹中平蔵さんとおいらだったりします。。。… https://t.co/wigaO0TrWD
｢妻や上司を論破してはいけない｣これだけの理由 https://t.co/ieYloNxIoy 大事。大事。論破とか二流のやることですよ。
年金以外の投資機関や個人投資家などが東証の株を買いまくっていれば、年金の東証一部の持ち株比率は減ります。年金だけが突出して東証一部株を買い越してるので、結果として、持ち株比率が上昇してるのが問題ということです。他の人が買わない… https://t.co/Aqkhj2tumK
「株価があがったから配当金が増えた」はウソです。配当金は株価とはまったく関係なく、1株当たり何円で配られるものです。 https://t.co/OkOGX3eSfp
年金は2020年も買い越してるので、一部売ってるとしても結局は買い続けることで株価を維持するという機能を辞めることが出来ないという話です。売り越しを認めると当然株価が下落するので、誰が首相になって株価が下がる行為は認めないだろ… https://t.co/DGayHcmm7v
株は売って、利益を確定させて初めて「儲けた」と言えます。東証１部上場企業の時価総額の７％を年金積立金が持ってますけど、売りだしたら日経平均大暴落です。果たして、売れる政権が出てくるのかどうか。。。https://t.co/XzBQixkwcn
そんなわけで、深夜ですけど、早朝のふり再び。 https://t.co/Fn3XWlQVCr
普通にひろゆきさんの答えだとおもってたら違ってたり、ひろゆきさんはこんなこと言わないだろと思ってたら言ってたりで正解率が低かったおいらです。https://t.co/EL2fPfHOTz
「子ども1人につき1000万円を支給」お金目当てで児童虐待が増える問題は、児童虐待を通報したら懸賞金がもらえる仕組みと、親の財産を差し押さえる仕組みを入れればいいのではないかな、、と。2年前ぐらいに言ってた事が現実味を帯び… https://t.co/4DSL9GgVut
この漫画はフィクションです。実在の人物や団体などとは関係ありません。。。 https://t.co/XsPGRyk1cP
RT @bookrankintro: 【ランキング】 2021年10月22日時点の電気・電子売上1位は#本好きな人と繋がりたい #ひろゆき(西村博之)ひろゆきのシン・未来予測https://t.co/gGyuoMA16u
事故が起きた時点で、110番通報するか、救急車を呼んで人身事故扱いにすると、警察が本気で調べてくれますよ。 https://t.co/6G8THRWxar
アメリカ留学するので、保健所で風疹の予防摂取を受けた。アーカンソー州の大学で「予防接種を受けてるかわからんから外国から来るやつは全員受けろ」と2回目の接種。フランスで、予防接種の記録がないなら抗体検査するより打った方が早い… https://t.co/R7yeq2XfJ3
若いうちから、データと証拠で納得出来る理解力があるのは優秀。大人で数字出されても理解出来ない人は多くいますからね。。。 https://t.co/ToPN2CdyMw
フランスだと、魚は切り身で買って焼いて食べる文化なので、秋刀魚や鰯などの家庭で捌く必要のある魚は需要がない予感。秋刀魚の小骨をフォークとナイフでどうやって外して食うのかわからんし。。。 https://t.co/npe0kzQARO
新型コロナウイルスワクチンのブースター摂取は、モデルナかファイザーの接種してない方を受けるのが最強のようです。ジョンソン&amp;ジョンソンのワクチンは避けれるなら避けた方が良さそうな結果に。。。 https://t.co/6FD7KDatqQ
シンガポールで秋刀魚の入手は大変そう。。。パリで、秋刀魚は見たことがないおいらです。 https://t.co/rtlqaEUTFg
RT @univnews_net: 西村ゆか(@uekky)氏とwako(@wako3999)氏が書いた、ひろゆき(@hirox246)が主人公の4コマ漫画が発売！感想を書きました！！#ひろゆき #だんな様はひろゆき #西村博之 #2ちゃんねる【感想】家でのひろゆきを…
減税に反対する人が57%。肉屋を応援する豚が多いと、肉屋の主人は楽ですよね。https://t.co/qOkpvuIrdE
無免許運転で人身事故を起こしても逮捕されないし、議員も続けられて議員報酬も貰えてるってのが、上級国民感ありますよね。。。と。https://t.co/7RvrXuOJ9z
RT @TomoMachi: 日本の平均賃金は424万円。米国（763万円）と339万円も差がある。1990年から日本が18万円しか増えていない間に米国は247万円も増えていた。この間、韓国は1・9倍に急上昇。日本は15年に抜かれ、いまは38万円差。日本が足踏みしている間に世界…
さかなクンさんが帽子脱いだら大変なことになるよ。 https://t.co/oDUCIheSAt
RT @teijikitakubu: 「編集者の徹底討論！」に見せかけた暴露大会に出演しました…笑日経テレ東大学さん、ありがとうございました☺️ @keizai_labo@hirox246【ひろゆきの正体暴露】人気の「ウラの顔」･･･ロイヤルホスト事件【The Firs…
仮病とかで無ければ、公務員が小説出版するとか好きにすればいいのに、なんで懲戒処分になるのかわからないおいらです。https://t.co/errxDSxyuA
子供が永遠に子供のままでいると考える頭の悪い人が、順位をつけない教育とか、キラキラネームとかをやりたがる気がします。学校は子供が競争のある社会に出る準備をする場所なのにね。。。https://t.co/nY8duEHjpN
RT @tnatsu: このルールをきちんと受け入れてくれる奥さまがすばらしい。
うちルール。・今の争いごとに過去の問題を持ちこまない・建設的な話ができない時には話をしない時間が長いと、相手の過失や失敗やら責める材料がどんどん増えるので、過去を持ち出すと解決可能な今の問題が解決出来なくなったりします。… https://t.co/ywaVaA12Sq
民主主義自体がポピュリズムで政治家を決める方法。ポピュリズムを否定する方法は下記。・一人一票を辞める・エリート以外の投票権をはく奪する・エリートによる情報検閲どれも社会はさらに悪化します。政治に期待して努力を無駄… https://t.co/pU6reSiwL5
RT @todagotemba: 新刊「だんな様はひろゆき」本日入荷しました‼️匿名掲示板「2ちゃんねる」開設者であり、「ニコニコ動画」元管理人「ひろゆき」さんの日常を赤裸々に描いた脱力系4コマ漫画です！😆原作はなんと、ひろゆきさんの妻・西村ゆかさんです‼️ #ひろゆき…
そんなわけで、10/27にzoomの無料イベントやります。・zoomなので、引きこもりでも参加できる。・無料なので、無職でも参加出来る。という二大特典です。【参加無料】朝渋Vol.207／観察力×予測力（ゲスト：佐渡… https://t.co/crvX7NoBLq
Youtube運営が配信で特定のことを喋るとチャンネルを消すとか連絡してくることはありません。Youtubeの運営側と直接連絡が取れないクリエイターを騙してコントロールするために、中間業者がウソをついてるとかだと思います。https://t.co/6Vu3V1sVp2
7月7日に新製品を発表したので、ソニーに罰金1770万円。「な…　何を言っているのか　わからねーと思うが　おれも　何をされたのか　わからなかった… 頭がどうにかなりそうだった…　そんなチャチなもんじゃあ　断じてねえもっ… https://t.co/hbIDN4SYme
RT @uekky: よろしい、ならば戦争だ
友達も居なくて無職のひげおやじさんが一番悪いと思います。 https://t.co/uTbCdVkoSQ
登場人物で、ひげおやじさんが一番悪いと思います。https://t.co/112L4lEwaV
目的の為に手段を選ばない！ https://t.co/OTJFLN1vwj
安く働く外国人を入れるので日本人の給料が上がらない。最低時給の日本人すら雇えない会社は潰れるべき。ほうれん草の単価をどう維持するかは別の問題。経営能力のない経営者が経営者として温存されるのが、日本が成長しない原因の一つ。 https://t.co/BYGh4b0EnZ
渡辺浩弍さんなら、やりかねないというYoutubeのAIの判断とか。。。 https://t.co/LcpeWwzwOT
RT @aonekolab: 『ひろゆきのシン・未来予測』が面白かった。どの転職サイトにも書いてあること（半導体メーカーが将来有望等）ではなく、〈意外と〉将来性のある職種として農業・漁業・林業といった第一次産業に注文している点が大変興味深かったです。詳細はブログに記載⇒…
筋肉質な人は、水に浮かないから武井壮さんの弱点だと聞いたのに。。。 https://t.co/VxcBrWAb3M
RT @SawaYuichiro: 今回はひろゆきさんに、色紙を書いていだきました🤗いくつかの書店さんに置いていただいてます！ https://t.co/HmOiHh6MVu
パリ市内だとそもそも30km/h以上を出せるほど空いていて広い道があまり無い。そして、空いてる道の車は相変わらず50km/hぐらい出してる。そもそもスピード違反で捕まる車を見たことがない。、、という事で、何一つ変わってな… https://t.co/LVM5BUrId9
岸田首相が靖国神社に。日本会議系保守への配慮だと思いますが、その票が野党に流れることはないのでやる必要ないような。野党のモリカケ問題追及の公約も、モリカケを気にしてる人は与党には投票しないので配慮する必要がない。釣った魚に… https://t.co/MaOggYSAJz
生活保護の申請の時に、役所の水際作戦で妨害されることがあるわけですが、第3者を介入させるために「警察を呼ぶ」という成功パターンは初めて知りました。。。 https://t.co/3tPn9mkjuD
『誰も教えてくれない 日本の不都合な現実』ひろゆき (著)の本が出ます。・人口の減る国の将来は暗い・政治から優秀な人が居なくなる・チャンスはお金持ちにだけ来る事実を感情で拒絶するより、事実として受け入れて個人としてどう… https://t.co/k9xrH1bzMq
おなかがすくと怒りっぽくなるじゃないか。怒ると胃に悪いんだ。胃が悪いとごはんが食べられなくなるんだぞ。ごはんが食べられないとおなかがすくじゃないか。https://t.co/k4jwnOM5tx
豚の扱い方を教えて貰いました！https://t.co/2CDAoCV6H5
分配は賛成だけど、分配したからといって成長するわけではない。株価買い支えにより無能な経営者が温存され、癖のある優秀な経営者は潰される問題はそのままなので、生産性は低いまま。衆院選の論点は下記の二択。「分配したけど成長しな… https://t.co/BwLFfBrnnx
RT @matrix_movieJP: ◢||🟩考察バトル開幕🟩||◣『#マトリックス レザレクションズ』公開決定ファンイベント🌐10/21開催！ゲストの皆さんと #マトリックス考察 💥10/21 21:00～イベントの模様をワーナー公式LINE・YouTubeにて…
両手はいつも空けるようにしています。役割や責任を持つと、おいらが選ぶのではなく役割が選択肢を選ぶようになり、自分自身が選べる選択肢がどんどん減っていくんですよね。 https://t.co/FEQq3t0jE9
水不足ってお金のある国では起きない現象になっていくんですよね。。 https://t.co/KhXMBiEzXI
立憲民主党の公約サイト「100個の様々なカテゴリーの人へのメッセージを作ろう！」という企画は思いつく人はいるだろうけど、党首が動画を100個作る本気度が良い。各提言へのコメントは出来ないけど、各提言ごとにどういう反応があるのか… https://t.co/DrKAwANhtP
来年までの1年間で物価が5.3%上がると言われているアメリカ。給料が比例して上がるわけではないのは、周知の事実。投資をしてる金持ちは財産を増やして、庶民の生活は苦しくなるという二極化はますます加速しそう。… https://t.co/ZhHtpHIJ2t
日本は残念ながら、昭和のように経済成長をして、殆どの大人が昇給して家族を持って、自家用車を買って、自宅を買って、孫に囲まれて寿命を迎えるというのは無理です。お金を掛けないで幸せになれる考え方を広めて、幸せな人の総数を増やすぐら… https://t.co/YQxYqvExiU
子供に関わる作業は、母親がやるべきで、市販のベビーフードを批判し、電車に乗る時はベビーカーを畳んで子供を抱え、病気になったら母親が仕事休んで看病が当たり前という社会。母親が過干渉のモンペや毒親になるのは、皆さんの考え方にも原因が… https://t.co/HfFWxv5MDD
これも全く一緒の話しで、自分の事を嫌いな人に時間を割くより、自分に興味を持ってくれてる人に時間を割いた方が得ですよ。。、と。 https://t.co/BkqbrtFe1O
おいらは、嫌われて許されてるのではなく、嫌われても気にしないので、デメリットが無いんですよね。。。と。好感度高いタレントでも嫌いな人は居るわけで、「俺は誰にも嫌われてない」と言う人は知り合いの全く居ない人か、頭のおかしい人だと… https://t.co/lS9iPdPmAv
RT @t_naruwa: オンライントークイベント開催🎊2021年11月1日(月)本の日に｢ひろゆきと話そう。本のこと、自分のこと、未来のこと。｣直接、ひろゆきさん @hirox246とお話ができるチャンスです。是非、ご参加下さいませ。TSUTAYA鳴和店入口正…
他人の不幸は蜜の味だよね。一億円とか掛かってるらしいし。https://t.co/Rr0gAkuIQt
ホリエモンこと堀江さんの餃子事件はおいらが居ない所で起きたのに「あいつが炎上させたようなもんなんで」と言ってる。twitter上で堀江さんとおいらが餃子事件で言い争いをしたことはない。堀江さんの事実認識がおかしくなってる気… https://t.co/gFn7d6R1wM
Netflixで『イカゲーム』が1位になったそうです。監督は「日本の漫画の影響を受けていて、バトルロワイヤルやライアーゲームを見てたが、ゲームとして難しいので子供の遊びに変えた」と言ってたりします。日本の漫画は着想は良いの… https://t.co/nK67FHPxTX
RT @honnohi111: 11月1日「本の日」のメインイベントが決定！募集開始しました！「ひろゆきと話そう。本のこと、自分のこと、未来のこと。」参加方法は、２つ。①学生限定のZOOM参加（抽選60名）②You Tubeライブ視聴参加詳細は、以下URLから！！#…
RT @mi7lR7FC5QiTSsY: 僕も市役所の時は2年間生活保護の担当（ケースワーカー）でしたが、状況が当てはまればどなたの申請もきちんと通ってました。個人的には、日本の最終セーフティネットの知識がついたことで、架空の恐怖心に負けることなく、いろんな挑戦ができてるの…
RT @fujitatakanori: 専門的な細かい指摘はいくらでもあるのだが、大枠で言えば、ひろゆき氏の「生活保護推奨論」の数々には感謝しかない。ずっと継続してほしい。彼の言論のおかげで、具体的に生活保護利用に繋がって命や暮らしが救われたり、制度利用から就労支援、自立生活…
隙あらば生活保護を勧めてるおいらですが、何を見ておいらが意識高い系だと思われてるのが不思議です。“ひろゆきは「意識高い系」と呼ばれる人たち、つまり「向上心」に溢れ、日々「成長」のための「自己研鑽」を欠かさないような人たちのカリ… https://t.co/2nx2WbqWiO
RT @zekuyan: 【拡散希望】 #鈴木銀一郎メモリアルボックス銀一郎先生の代表作を再編。14日19時まで。告知不足のため未達成になりそうで、皆様にご助力、ご支援をお願いしたく個人ツイートしています。高額ですがボドゲ業界に尽力された偉大な先輩へのご支援を最後までお願いし…
皇室の親戚に、既に人殺しと犯罪者とレイシストが入ってませんでしたっけ？ https://t.co/2ab6zsGgUe
病院も商店もどんどん減っていくのに、車の運転が出来ない高齢者が田舎にで生活している昨今。徒歩で暮らせるインフラの整った市街地に引っ越しが出来るうちに引っ越した方がいいと思うおいらです。んでも、困ってない人が田舎への郷愁とか… https://t.co/Na5o3N9HcQ
完璧な人間なんて居ないんだから、若い人達が自分自身で人生の選択をしたのであれば、応援する大人になりたいおいらです。 https://t.co/WjGTwtoXN7
RT @akubichandobin: お祝いする人の声を取り上げて頂きありがとうございます@hirox246(*^▽^)/★*☆♪💖結婚おめでとうございます✨#ニューヨークでしあわせに#眞子さまと小室圭の結婚祝福ひろゆき氏、小室圭さんを絶賛。意外と多い「…
りゅうちぇるさんの「実は賢いのに隠してるでしょ疑惑」を聞いたりしました。 https://t.co/5dSimckAFR
RT @AERAnetjp: ryuchell：はじめまして。お時間を作ってくださってありがとうございます！ひろゆき：いえいえ、こちらこそよろしくお願いします。りゅうちぇるさんのラブコールで実現した対談、目撃してください！📚AERA10/18号❣️りゅうちぇる×ひろ…
次期総理大臣が登場するのに、なんの打ち合わせもしないで始める所。雑談をこっそり録画して配信してる所。固有名詞でヤバい名前出てるのにそのまま配信してる所。なんにせよ、テレビ東京はヤバい。 https://t.co/ZsltYbKDMX
YOUTUBEのチャンネルで儲かるのは1000人に1人とか言われてますけど、カップルチャンネルは収益化の成功率が高いというお得情報が良かったです。〉【宮迫＆ひろゆき】第二回YouTuber座談会を開催しました 〜カップルCHの… https://t.co/t9GCxAae46
"フランスは住んでる家や土地の広さや階数や地価の高さやなどで算定される""Taxe d’habitation""という税があります。広い家に住んでる人ほど高い税額になるので、日本の固定資産税に近い算定です。2023年に廃止予定。で… https://t.co/1F4YpA7lXU"
自民党擁護発言が多い、@dappi2019 ですが、取引先企業に自民党と書いてる法人の運営だったそうです。官房機密費をメディアにばら撒いてる話は既にあるわけで、ネットもメディア工作するのは、当然だよね。。と。ネットだけ工作… https://t.co/RmulR1Po29
地震が続く可能性があるので、、、玄関のドアを開ける→ドアが傾いて開かなくなる事がある。風呂に水を溜める→断水は後からも起きます。携帯電話と予備バッテリーはフル充電停電するかもなので、冷凍庫のアイスや冷蔵庫のナマモノか… https://t.co/mC2Wsuuo35
フランスもそうですが、ワクチン接種率の高い国は、飲食店や映画館やスポーツジムや観光業が再開されたり、マスクせずに外出したり出来るようになります。結果として感染者は当然増えます。ロックダウン中の感染者数と、自由な生活を再開した… https://t.co/axaAS1vbAs
日本は、頭が良い事で出来る仕事で、メディアに出て一般人の憧れの対象になるのがタレントやクイズ王ぐらいしか無いのが問題な気がします。頭のいいベンチャー創業者とかはメディアで叩かれるので嫌われがち。企業法務で、ボロ儲けしてる弁護士… https://t.co/JcwJy0JCe4
アメリカのサウスカロライナ州の新型コロナ患者の92％はワクチンを接種していない。トランプ氏に投票した有権者の多い郡市町村の感染率はバイデン氏に投票した郡市町村に比べ圧倒的に高い。収入によって寿命が変わるのは知られてますが、… https://t.co/KwksJX4z6f
フランスの自宅の固定資産税0%と書いてます。日本語読めますか？不動産を買い占めても自宅以外は税金かかりますし、一億円以上の不動産だと富裕資産税もかかります。 https://t.co/DCo6NH9mx6
空き家問題はフランスでもありますけど、行政や篤志家がタダ同然で買い取って、大工NPOがボランティアで家を直して、貧困家庭やホームレスや難民向けの家として安価で貸し出すとかあったりします。 https://t.co/9aLQxT7wHJ
「24時間戦えますか?」とか過労死一直線な広告があったり、不快になる人がいるのは当たり前。そもそも広告は、見たくないものを商売のために、CM枠や看板を買って一般人に無理やり見せつけるモノです。とはいえ、今後、NewsPicks… https://t.co/qHAOHt4Udn
弁護人が法廷の電源を使うのは「私的」使用だとして裁判官が禁止したので話題になってます。トイレの使用も私的なものだとして、禁止されるようになるのかね。https://t.co/tEYbkfILdj
選挙の直前で「金に汚いやつは切る」と言って、甘利幹事長を切り捨てて、支持率上昇という手なのでは？と考えるしかないぐらいなんですが、まともに考えて賄賂貰ったことを認めていて、国会会期中は謎の病欠で質問から逃げつつけた人を幹事長に… https://t.co/Ee8MIpMQf7
右下は、もちっと客観的な名称を付けるのと、左下は「ナルシスト系」とか名称を入れたほうがいいかと。 https://t.co/nWf9Yb6tei
時給1000円のバイトを掛け持ちして、一日13時間働くようにすると、だいたい月給40万円です。根性があれば、18歳になって稼げる金額ですよ。 https://t.co/fLsgiJvvmp
「病気にならない子供は居ないので、誰が休んでも嫌じゃないです。」って、普通に返せばいいと思います。 https://t.co/XAq0mjpyc9
RT @_Under_the_desk: ひろゆきの架空サムネこの辺まじでわろた https://t.co/vAopIL5TjF
おぉ、ついに。 https://t.co/y74qTBle1R
個人で一年に一億円以上納税したことありますけど、普通の人が月に13万円の生活保護を税金から貰ってるのは、全く気にならないです。議員でありながら有罪判決が出てるのに3000万円以上のお金を税金から持っててる自民党の河井議員夫妻の… https://t.co/kGUw5L9AaC
彼は学生時代に起業して、アメリカ留学して、２ちゃんねるとニコニコ動画の立ち上げをして、英語圏で4chanやってフランス在住って、庶民よりはエリート側に分類される気がするのですよ。「無能は生活保護を取れ」とか言っちゃってますし。 https://t.co/v7Fyp8mpUR
おいらは記憶力良くないし、「検索すればわかる事を覚えるのは無意味」と知識がある事がメリットにならない時代になったという話をしてたりします。んで、クイズ番組は惨敗でしたよ。。おいらを物知りキャラにしたがる人はどういう理由なんだ… https://t.co/jSinI88Tpl
RT @teijikitakubu: 【ひろゆきと直接話そう。】11月1日(月)「本の日」19時から「ひろゆきと話そう。本のこと、自分のこと、未来のこと。」というイベントやります☺️ (僕も少し話します…！)ひろゆきさんと直接お話ができるチャンスですので。詳しくはこち…
こんな浸かってても、車って動くんだなぁ。。。東横インがあることで、有名なマルセイユの洪水。 https://t.co/F3ftLZK40R
お、武井壮さんがパリのご近所さんになるのかな？ https://t.co/mwnqNo7Kvw
"RT @tsubasamasuwaka: Yohji Yamamoto womenswear Spring / Summer 2022 Paris.🇫🇷観に行きました‼︎お洋服、空気全て圧巻です…‼︎私も全身ヨージで行きました。dress,outer,mask… Yohj…"
RT @MIKITO_777: これ、本当に画期的なことです。治療法が全くなく、段々筋力が落ちて寝たきりになり、最後には呼吸筋まで衰えて、そのまま看取るか、人工呼吸呼吸管理を始めて動けないまま、命を長らえるか究極の選択を迫られていたALS患者さんにとって、大きな光明です。…
82歳に投票する人が多数派の地域があるという時点で、将来の日本のことなんてどうでもいいという人が多数居るということなんだと思うおいらです。 https://t.co/zfyolDeC0n
低価格は問題ではないです。130円のカップラーメンでも1億個売れればめっちゃ儲かります。多くの量が売れないのに低価格にする事で、研究開発費も掛けられないし、給料も上がらない。中国は、低価格大量生産で世界中に売って儲けてます。 https://t.co/rfMFIE01wb
バーニングマンに行った人なら誰でも知ってる、砂漠の真ん中でお茶を点てる「Red tea ceremony」の浜崎健さんのグッズがサザビーズのオークションに出ていたりします。https://t.co/GdxuWPhPzy https://t.co/BYKPQjJCJq
会社勤めが出来ない方の生活を守るのは政府の社会保障であるべきです。民間企業に負担させる必要ないです。民間企業だけが社会保障機能を提供するのだと、企業にしがみつけなかった非正規雇用の人は、もっと悲惨なことになります。 https://t.co/5C4gAyn5df
「終身雇用とか無理。同じモノを作り続けても買ってくれる消費者は少ない」という2000年代の現実を理解せず終身雇用とか社員教育を企業がやるべきとか信じてる方々。企業負担が多いせいで、国際競争力と利益が低い。結果として老害正規雇用… https://t.co/GGD2QuOyWs
